Title,URL,imdb_id,Directors,overview,Poster_url,cast_1,cast_2,cast_3,cast_4,cast_5,cast_6,cast_7,cast_8,,,
Flat No.4B,https://www.imdb.com/title/tt3685740/,tt3685740,Krishnajith Vijayan,"Flat No 4B narrates a few real life incidents. Revathi (Swarna Thomas) is a teenager hailing from a middle class family. As her father Raghu loses his job, circumstances force him to take ...                See full summaryÃ‚Â Ã‚Â»",https://m.media-amazon.com/images/M/MV5BN2FhNDg1NjItZDMzMC00YjYyLTg1YTEtMzI2NTE3NzMzMjBhXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Riaz,Lakshmi,Sharma,Ajmal,Riaz,Aravind,Akash,,,,
London Bridge,https://www.imdb.com/title/tt3685702/,tt3685702,Anil C. Menon,A millionaire in London fall in love with two girls at the same time and finding the lifepartner,https://m.media-amazon.com/images/M/MV5BNDgxZGVlODEtYTllNi00ZTQ2LTlhMGMtMzBjNmNlNDFhOGJiXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Amritha,Anil,Richard,Banks,Andrea,Jeremiah,Sophie,Karl,,,
Ohm Shanthi Oshaana,https://www.imdb.com/title/tt3517192/,tt3517192,Jude Anthany Joseph,"A spirited young girl would stop at nothing to get the first love of her life, even if it takes seven years and several heartbreaks.",https://m.media-amazon.com/images/M/MV5BOGE0ODM5YzgtYzUzMi00MTNkLTg2NjAtOTMzMDEzYjQ3MjQ3XkEyXkFqcGdeQXVyODE0NjUxNzY@._V1_.jpg,Nazriya,Nazim,Nivin,Pauly,Aju,Varghese,Vineeth,Sreenivasan,,,
Balyakalasakhi,https://www.imdb.com/title/tt3476368/,tt3476368,Pramod Payyanur,"Majeed, who is from a rich family, loves his neighbour Suhara, and decides to help her financially. But when his father turns down his request to sponsor her studies, he leaves home.",https://m.media-amazon.com/images/M/MV5BZDVjMjMwYzgtNGNjZi00ODZjLWI3MDItYWUxZWY4YWIxZDg1XkEyXkFqcGdeQXVyMTEzNzg0Mjkx._V1_.jpg,Seema,Biswas,Prakash,Chengal,Gopalakrishnan,Saniya,Iyappan,,,,
Salaam Kashmier,https://www.imdb.com/title/tt3696436/,tt3696436,Joshiy,Sreekumar does all the domestic work in his family while his banker wife Suja is the breadwinner. All appears to be smooth until Tommy enters their life bringing back something which Sreekumar wants to run away from.,https://m.media-amazon.com/images/M/MV5BZWU2MjRlM2YtMmNiYi00ZDNmLWJmZDItZTg2MzhjMDE2NGYxXkEyXkFqcGdeQXVyMzQ5Njc3NzU@._V1_.jpg,Jayaram,Suresh,Gopi,Miya,George,Krishna,Kumar,,,,
Pakida,https://www.imdb.com/title/tt3567368/,tt3567368,Sunil Karayattukara,"Aadi meets a mysterious and concealing traveler George Koshy Anthrapper and travels with him from Kochi to Madurai. On their way, they come across Sunny and Kani who change their lives.",https://m.media-amazon.com/images/M/MV5BMTQ4ODYyNzg4OF5BMl5BanBnXkFtZTgwNDg5NjQ2MzE@._V1_.jpg,Asif,Ali,P.,Balachandran,Apoorva,Bose,Shine,Tom,Chacko,,
@Andheri,https://www.imdb.com/title/tt4125324/,tt4125324,Biju Bhaskar Nair,"A Malayalam Action Thriller delving deep into the dark underbelly of Mumbai, Pappan and Appu are two brothers who lead their life doing odd jobs. By quirk of fate Appu becomes a cold ...                See full summaryÃ‚Â Ã‚Â»",https://m.media-amazon.com/images/M/MV5BMjI0OTczNzU2MV5BMl5BanBnXkFtZTgwMDg3OTczNDE@._V1_.jpg,Augustine,Fathima,Babu,Byon,Disney,James,,,,,
Happy Journey,https://www.imdb.com/title/tt3686176/,tt3686176,Boban Samuel,A blind cricketer pursues his dream and tries to make an Indian blind cricket team a reality.,https://m.media-amazon.com/images/M/MV5BZWJmNzA1ZDItYWI1ZC00YjAzLTgzOGMtYjNkYjcxYWY2YjY3XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Lalu,Alex,Idavela,Babu,Pranav,Ekaa,Aparna,Gopinath,,,
Thomson Villa,https://www.imdb.com/title/tt4339026/,tt4339026,Abin Jacob,"Thomson Villa is a movie which revolves around the story of a girl, Jeelu who struggles a lot in life, who then comes to take care of a kid, Thommi, as a part-time job. He is the son of ...                See full summaryÃ‚Â Ã‚Â»",https://m.media-amazon.com/images/M/MV5BMWYzZjlhZGYtZWE1Yi00OGNmLTgxYjUtMzliNTUyZTUyZjkzXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Ananya,Hemanth,Menon,Sarayu,Mohan,Lenaa,,,,,
Swapaanam,https://www.imdb.com/title/tt3487406/,tt3487406,Shaji N. Karun,"The rhythm of life, even for a master drummer, can be disrupted as well as harmonised by love, passion, jealousy, hate and spite. Unni, a masterful chenda (a drum) player, is drawn to ...                See full summaryÃ‚Â Ã‚Â»",https://m.media-amazon.com/images/M/MV5BMTA1ZjcwMzgtOTViYS00OGNkLTliYTUtN2M5MWNhY2NmOGU1XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Lakshmi,Gopalaswamy,Sarath,Haridas,Indrans,Jayaram,,,,,
Manja,https://www.imdb.com/title/tt4122552/,tt4122552,Bijoy Urmise,,https://m.media-amazon.com/images/M/MV5BZDVlYmYxNGUtMmYyMi00OTNjLWFkZmUtOWJiNDNmMWY3OGU3XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Ashokan,Balachandran,Chullikadu,Vijayan,Karanthoor,Pradeep,Kottayam,,,,
Raktharakshassu,https://www.imdb.com/title/tt4869132/,tt4869132,Rupesh Paul,"The plot revolves around a renowned writer, his wife who is a fashion designer and their 7-year-old daughter. Upon being insisted by his young and fun-loving wife, he plans a family vacation at an island called Bungalow.",https://m.media-amazon.com/images/M/MV5BYjkyZTQzZWEtMDE3MC00ODdjLTgxMzQtZDI2YmMzZGM5YjY3XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Ananya,Chempil,Asokan,Jubil,Rajan,P.,Dev,Kulappulli,Leela,,
On the Way,https://www.imdb.com/title/tt4561260/,tt4561260,Shanu Samath,,https://m.media-amazon.com/images/M/MV5BMjkzNGIyYmItMDg1My00NWE5LTk1MzgtNzkwMDU0ODY5YzdiXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Ponnamma,Babu,Balachandran,Chullikadu,Indrans,Irshad,,,,,
Chakkaramampazham,https://www.imdb.com/title/tt3655924/,tt3655924,P. Babu,,https://m.media-amazon.com/images/M/MV5BMGUwZTlmNDctYTBjOC00MTQ0LWIwMzUtMWZkODNhNjA4YmU1XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Amit,Amee,Sandra,Anil,Bhuvanesh,Gayathri,,,,,
Hangover,https://www.imdb.com/title/tt3653728/,tt3653728,Sreejith Sukumaran,its a story of four friends going a trip to meet one's girl friend and about the mystrious incidents happening in their way,https://m.media-amazon.com/images/M/MV5BN2MzM2Y4NWYtYmUzNS00YWQ3LTkyYTUtOTdkY2I4YzVlMGM4XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Shine,Tom,Chacko,Archanna,Guptaa,Jose,Govind,Krishna,,,
Konthayum Poonoolum,https://www.imdb.com/title/tt3602210/,tt3602210,Jijo Antony,"Konthayum Poonulum is a Malayalam Family drama directed by Jijo Antony. A baker rushes home to be with his heavily pregnant wife. A police officer, picks up a lady from the streets, but she...                See full summaryÃ‚Â Ã‚Â»",https://m.media-amazon.com/images/M/MV5BMTdkOGFkZmYtOTJkNi00MzcwLTkxZDYtNjhkZGM3ZmFlNTFmXkEyXkFqcGdeQXVyOTk3NTc2MzE@._V1_.jpg,Anju,Aravind,Bhama,Kunchacko,Boban,Shine,Tom,Chacko,,,
Praise the Lord,https://www.imdb.com/title/tt3671708/,tt3671708,Shibu Gangadharan,An immensely rich farmer lives a peacefully with his family in Pala and has no idea about the hectic metro life. He gets introduced to it when he hides a love-stricken couple in his house.,https://m.media-amazon.com/images/M/MV5BZGYwOTVhMjUtNGZlZC00Mzg4LWI1ODUtOTYyMzM4YTdmZWEwXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Reenu,Mathews,Mohan,Ayiroor,Sajitha,Beti,Anoop,Chandran,,,
Parankimala,https://www.imdb.com/title/tt3652872/,tt3652872,Sennan Pallassery,"When the owner finds out about the affair between his son and their maid, he throws her out of his house. Later, she sacrifices her life for her lover.",https://m.media-amazon.com/images/M/MV5BMmRiYjdjNzItOTU2MC00ZTZhLTgzNTQtZmE1ZjYzYTViYjc5XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Byon,Vinutha,Lal,Meghna,Vincent,Kalabhavan,Mani,,,,
Onnum Mindathe,https://www.imdb.com/title/tt3639344/,tt3639344,Sugeeth,Agricultural officer Sachithanandan and his wife Shyama's life changes after his friend Jose visits to stay with them for few days.,https://m.media-amazon.com/images/M/MV5BMWIzNzY5M2UtNDNiNy00YjMyLTgxZjMtNzUwYzQ1ZmViMmQzXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Jayaram,Meera,Jasmine,Manoj,K.,Jayan,Sarayu,Mohan,,,
Day Night Game,https://www.imdb.com/title/tt4504290/,tt4504290,Shibu Prabhakar,"Day Night Game is a 2014 Malayalam movie directed by Shibu Prabhakar starring Jithan Ramesh, Maqbool Salmaan, Archana Kavi and Bhagath Manuel. The movie is produced by Shyju NP and the music composed by Jinosh Antony.",https://m.media-amazon.com/images/M/MV5BNTExZjQyNjEtNjhhZi00MjVhLWJlMDktNDMwZmE5YTUyZjY1XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Mini,Arun,Shivaji,Guruvayoor,Archana,Kavi,Mammukoya,,,,
Gamer,https://www.imdb.com/title/tt4278204/,tt4278204,Anoop Raj,"Gamer is a Dramatic mystery movie, which tells the friendship between three guys. In Gamer Nedumudi Venu plays Villain role after a long gap.",https://m.media-amazon.com/images/M/MV5BYWMwM2Y5MGEtMWQ0NC00OTk3LWE5OGItNDBjYzhjZjFjMjNjXkEyXkFqcGdeQXVyMzQ5Njc3NzU@._V1_.jpg,Nedumudi,Venu,Jagadish,Devadevan,Basil,,,,,,
Gangster,https://www.imdb.com/title/tt3661976/,tt3661976,Aashiq Abu,"Akbar, a powerful man of Mangalore underworld, shares his business lead with Mani Menon and Uncle Sam. They share a good relationship until Anto, grandson of Uncle Sam, creates havoc.",https://m.media-amazon.com/images/M/MV5BNTIwODRhMTctYTk2ZS00YjIxLThiNDctMTA5YmJiMTFlN2U2XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Ashwath,Bhatt,Favour,Francis,Aparna,Gopinath,Kunchan,,,,
7th Day,https://www.imdb.com/title/tt3661988/,tt3661988,Syamdhar,A suspended crime branch officer gets involved in the investigation of a twisted case after he suspects a group of 5 friends of weird behavior.,https://m.media-amazon.com/images/M/MV5BNTU3NzY0ZGMtMzAzZS00YjY5LThkMDctYmZjZjFjN2VjM2U3XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Prithviraj,Sukumaran,Anu,Mohan,Tovino,Thomas,Vinay,Forrt,,,
Ring Master,https://www.imdb.com/title/tt3674116/,tt3674116,Raffi,Follows the relation between a canine film star and its trainer.,https://m.media-amazon.com/images/M/MV5BZGFiNDQ5MjYtN2FhYS00ZmVjLWEwMWMtZWI5MWJlYmFjOTFkXkEyXkFqcGdeQXVyOTk3NTc2MzE@._V1_.jpg,Dileep,Keerthy,Suresh,Honey,Rose,Vijayaraghavan,,,,,
Polytechnic,https://www.imdb.com/title/tt4147572/,tt4147572,M. Padmakumar,A Communist party member tries to start a new factory after the death of his father in the army,https://m.media-amazon.com/images/M/MV5BZDY1ODkwZjAtZjZkYi00OGY4LTgzNGItZjRhNjM0ZGY0ZDkwXkEyXkFqcGdeQXVyMzQ5Njc3NzU@._V1_.jpg,Ajaykumar,Ambika,Idavela,Babu,Ponnamma,Babu,,,,,
1 by Two,https://www.imdb.com/title/tt3686130/,tt3686130,Arun Kumar,"Hari and Ravi are identical twins who share a very delicate and special emotional bond. When Hari dies in an accident, Ravi goes into a strange state of psychosis. Yousuf, a cop tries to uncover the mystery involved in the case.",https://m.media-amazon.com/images/M/MV5BMTQzNmJlZjMtZGQ1OS00OGY1LTkwNzAtZDAxMzdiNmM1YWM5XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,Fahadh,Faasil,Murali,Gopy,Honey,Rose,Shyamaprasad,,,,
Masala Republic,https://www.imdb.com/title/tt3477498/,tt3477498,Visakh G S,"The government has banned the use of pan masala products in the state. Politicians, the public, the police and the media take advantage of the situation.",https://m.media-amazon.com/images/M/MV5BMGJhNTAyYTgtNTNjYS00YWE1LTgxZTgtNWYwMDJhYzc2NzE2XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Indrajith,Sukumaran,Soubin,Shahir,Vinay,Forrt,Shine,Tom,Chacko,,
Vaayai Moodi Pesavum,https://www.imdb.com/title/tt3465996/,tt3465996,Balaji Mohan,"The people of the Panimalai hill station are in trouble as the government has put a ban on speaking to control the spread of the ""dumb-flu,"" which spreads only through talking.",https://m.media-amazon.com/images/M/MV5BZDQ2YWI3YTAtMGMwMC00ZjQyLWFjYWQtZTgyNjdkMTY3ZGFlXkEyXkFqcGdeQXVyODMyODMxNDY@._V1_.jpg,Dulquer,Salmaan,Nazriya,Nazim,Madhoo,R.,Pandiaraajan,,,,
Mosayile Kuthira Meenukal,https://www.imdb.com/title/tt3332690/,tt3332690,Ajith Pillai,"An unusual friendship between two escaped convicts is formed during a cat and mouse chase, which leads them to the beautiful islands of Lakshadweep.",https://m.media-amazon.com/images/M/MV5BMTY3NTQyNjg4MF5BMl5BanBnXkFtZTgwMDU3MjY4NDE@._V1_.jpg,Asif,Ali,P.,Balachandran,Joju,George,Janani,Iyer,,,
Law Point,https://www.imdb.com/title/tt3705306/,tt3705306,Lijin Jose,Sathya is a leading criminal advocate. After successfully winning a rape case against the victim Sainnabam he is now consulted to handle a compromising situation regarding the suicide ...                See full summaryÃ‚Â Ã‚Â»,https://m.media-amazon.com/images/M/MV5BZWM4ZWNkNDMtYzU3Ni00MGRmLTg3MWQtMzRiN2RkMmQ3NTcwXkEyXkFqcGdeQXVyMzQ5Njc3NzU@._V1_.jpg,P.,Balachandran,Kunchacko,Boban,Devan,Dhananjay,,,,,
To Noora with Love,https://www.imdb.com/title/tt4887668/,tt4887668,Babu Narayanan,"Noora, a social activist, falls in love with Shajahan and marries him. However, her health condition soon begins to cause complications in her pregnancy.",https://m.media-amazon.com/images/M/MV5BYzJiYzAyZWYtN2YzYi00ZjQ1LWI3NmQtNTVlMWM3ZGRhMjMzXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Mamta,Mohandas,Krish,Sathar,Archana,Kavi,Kaniha,,,,
Ulsaha Committee,https://www.imdb.com/title/tt4526822/,tt4526822,Aku Akbar,"Apoorvan, a school dropout, aspires to become a renowned scientist and tries various experiments. While his friends Babumon and Chopra help him, the three often land in trouble due to their behavior.",https://m.media-amazon.com/images/M/MV5BMDIzNzQyN2UtNTIxMy00MmVmLWE3NDQtYTNlOGQ2NWY4NjhhXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Jayaram,Baburaj,Kalabhavan,Shajohn,Sheela,,,,,,
God's Own Country,https://www.imdb.com/title/tt3720636/,tt3720636,Vasudevan Sanal,"Several story lines intertwine, linked by cold hard cash and the quest for justice.",https://m.media-amazon.com/images/M/MV5BYjE2Yzk3MGQtYzNlNi00ZGNlLWE4YTgtYzliZmUwZmY1NWJiXkEyXkFqcGdeQXVyMzQ5Njc3NzU@._V1_.jpg,Sreenivasan,Isha,Talwar,Anju,Aravind,Fahadh,Faasil,,,,
My Dear Mummy,https://www.imdb.com/title/tt5335826/,tt5335826,G. Mahadevan,,https://m.media-amazon.com/images/M/MV5BY2YyYzkzZWUtMjk1MS00ZTI5LWFhNmEtMTdlNWQwY2U1ZDUyXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Lalu,Alex,Bijukuttan,Janardanan,Salim,Kumar,,,,,
The Last Supper,https://www.imdb.com/title/tt4874394/,tt4874394,Vinil Vasu,Three friends in quest for a documentary production in a haunted jungle as part of a 'Adventure Competition'.,https://m.media-amazon.com/images/M/MV5BYTA2NmIzMmUtYmFhZi00ZmE1LTliMTQtZTNkNjM4MTU0ZTI3XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Unni,Mukundan,Anu,Mohan,Pearle,Maaney,Sreenath,Bhasi,,,
Medulla Oblongata,https://www.imdb.com/title/tt3686190/,tt3686190,Suresh Nair,Medulla Oblongata is a Malayalam movie produced by S. Madhan and directed by Suresh Nair. It is a remake of Tamil film Naduvula Konjam Pakkatha Kaanom. The remake stars Rahul Madhav and newcomer Avaana.,https://m.media-amazon.com/images/M/MV5BZDJlN2YyMDgtM2IxNy00NjI5LTlkZDUtNDJjNThkMjk5MWRhXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Aavaana,Arun,Benny,Joemon,Joshy,Saiju,Kurup,,,,
How Old Are You?,https://www.imdb.com/title/tt3734466/,tt3734466,Rosshan Andrrews,A lady rediscovers her lost charisma for the good of the society overcoming strong odds from a patriarchal society.,https://m.media-amazon.com/images/M/MV5BOTA3ZjJhYjMtYzgwYi00YzlmLWIwMjgtNDU5ZTM2ZWMxYzkzXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Manju,Warrier,Kunchacko,Boban,Amritha,Anil,Kaniha,,,,
Mr. Fraud,https://www.imdb.com/title/tt3605606/,tt3605606,B. Unnikrishnan,"A prominent person from Delhi reach a palace,which is well known for its tradition and royalty to solve an issue. Consequently, instead of a solution, the issue becomes more and more complicated.",https://m.media-amazon.com/images/M/MV5BZDUxNjMxOTgtMWMyZi00NGQ2LTliZDQtYjUyZDY5OGE0ODcxXkEyXkFqcGdeQXVyMTY1MzAyNjU4._V1_.jpg,Mohanlal,Dev,Gill,Vijay,Babu,Miya,George,,,,
To Let Ambadi Talkies,https://www.imdb.com/title/tt4278174/,tt4278174,Sakkir Madathil,Manu And Anthony are close friends who dreams to become film makers. They decided to tell their own story to the producer,https://m.media-amazon.com/images/M/MV5BZjc3OTczMTYtMTE1Ny00NjNlLWEzZDQtZDRjMmNjNzAxNTY4XkEyXkFqcGdeQXVyMzQ5Njc3NzU@._V1_.jpg,Arjun,Ashokan,Harisree,Ashokan,Shivaji,Guruvayoor,K.B.,Madhu,,,
Bangalore Days,https://www.imdb.com/title/tt3668162/,tt3668162,Anjali Menon,"A fun roller coaster ride about three young people, Aju, Divya and Kuttan who are cousins, reach Bangalore to dream, discover and explore.",https://m.media-amazon.com/images/M/MV5BZmY5NjNjYWMtNmJhNi00YTk0LTg0OWUtNDE4OGQ0YmM4NDAwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,Dulquer,Salmaan,Nivin,Pauly,Nazriya,Nazim,Fahadh,Faasil,,,
Call Me @,https://www.imdb.com/title/tt4887854/,tt4887854,Francis Thanikkal,,https://m.media-amazon.com/images/M/MV5BNzI3YzIxZjEtYTQ5YS00YjA2LTkxOTctNTEyOTJmMzBkZmNmXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Natasha,Doshi,Indrans,Thezni,Khan,Mammukoya,,,,,
Garbhasreeman,https://www.imdb.com/title/tt5060306/,tt5060306,Anil Gopinath,Sudeendran becomes a scapegoat to the famous gynecologist and scientist Dr Roy Mathew who is in search of a man to try his experiment on. He has made the male ones of animals pregnant and has to do the experiment on a man.,https://m.media-amazon.com/images/M/MV5BNzgxN2Q1MjEtNTY4Mi00ZDUzLTliODAtZjgzMWQ2YmFhMTU3XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Suraj,Venjaramoodu,Kalabhavan,Shajohn,Siddique,Gouri,Krishna,,,,
Pianist,https://www.imdb.com/title/tt4978150/,tt4978150,Hyderali,Manu is an orphan. He spends his spare time as an album composer at Arphas Amar's (Aju Varghese) Amar Recording Studio.,https://m.media-amazon.com/images/M/MV5BZmY3Y2MwZWYtMTY0Mi00YjcyLWEwNmUtYWMyY2M1MDRmOTQxXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Anu,Mohan,Manochitra,Aju,Varghese,Thalaivasal,Vijay,,,,
Koothara,https://www.imdb.com/title/tt3726014/,tt3726014,Srinath Rajendran,Three engineering students whose life takes a twist after meeting a mysterious man who teaches them the real meaning of life.,https://m.media-amazon.com/images/M/MV5BMjdhY2JjODMtMTRlOS00NGJmLWI2NmItM2I4NTJhYWMzZDQ0XkEyXkFqcGdeQXVyMTEzNzg0Mjkx._V1_.jpg,Mohanlal,Bharath,Srinivasan,Sunny,Wayne,Tovino,Thomas,,,,
Naku Penta Naku Taka,https://www.imdb.com/title/tt3744098/,tt3744098,Vayalar Madhavan,"Shubha dreams of getting married to someone who lives in the US. Instead, She marries someone who lives in Kenya and this switch puts her on a new adventure.",https://m.media-amazon.com/images/M/MV5BODIwNWI5MGYtNTlkNS00YjlkLWI3ZTUtNmM5NWFiMGNjNGUwXkEyXkFqcGdeQXVyNjQ5NTA2ODE@._V1_.jpg,Indrajith,Sukumaran,Bhama,Murali,Gopy,Anusree,,,,,
Angry Babies in Love,https://www.imdb.com/title/tt3805054/,tt3805054,Saji Surendran,"Jeevan Paul is a freelance photographer by profession, and scoops away his lady love Sarah Thomas, from the church as another man gets all set to tie the knot with her. Jeevan and Sarah ...                See full summaryÃ‚Â Ã‚Â»",https://m.media-amazon.com/images/M/MV5BOTdkMTFlOTctZGNjNy00ZGFhLTg0Y2ItZjQ1ODkwYTU4OTA1XkEyXkFqcGdeQXVyMTM5MDAzNzM@._V1_.jpg,Anoop,Menon,Bhavana,Anusree,Nishanth,Sagar,,,,,
Beware of Dogs,https://www.imdb.com/title/tt4002168/,tt4002168,"Vishnu Sivaprasad, Vishnu Prasad","Four friends rent a house and always manage to get in trouble with their landlord. One day, the group is forced to leave this rented house and flee to Pondicherry where a new journey awaits them.",https://m.media-amazon.com/images/M/MV5BMmZkMjIyOGQtNjIwMi00MjRkLTllMDMtNjI0OWIzNTZjNGFmXkEyXkFqcGdeQXVyMjY1MjkzMjE@._V1_.jpg,Sreenath,Bhasi,Jasmine,Bhasin,Joseph,E.A.,Koottickal,Jayachandran,,,
Monayi Angane Aanayi,https://www.imdb.com/title/tt4335592/,tt4335592,Santhosh Khan,"Monayi goes to stay with his friends in an unknown habitat. He happens to face a few problems, but he comes up with ridiculous ideas to deal with his problems.",https://m.media-amazon.com/images/M/MV5BN2JlM2Y0YzctOWQ2ZC00NmZiLTlkZGItMzNjYzRiNzAzM2NmXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg,Aju,Varghese,Deepthi,Harikrishnan,Bhagath,Baby,Manuel,,,,
Vegam,https://www.imdb.com/title/tt3422640/,tt3422640,AnilKumar,VEGAM deals with the life of two youngsters played by Vineeth Kumar and Jacob Gregory who wants to make more money and lead a luxurious life. They decide to to do whatever it takes to make ...                See full summaryÃ‚Â Ã‚Â»,https://m.media-amazon.com/images/M/MV5BMTY3Nzk1MDY2MV5BMl5BanBnXkFtZTgwODg1ODU5MDE@._V1_.jpg,Asha,Aravind,P.,Balachandran,Joju,George,Jacob,Gregory,,,
Vikramadithyan,https://www.imdb.com/title/tt3895152/,tt3895152,Lal Jose,"Adithyan, the son of a dishonored thief who committed suicide, must fight all the odds and compete with Vikraman for the post of a police officer.",https://m.media-amazon.com/images/M/MV5BNzI5YzRiNDMtODkzMi00OWU3LThkN2QtMDJhZjZiMmQ5ZmI2XkEyXkFqcGdeQXVyMjM0ODk5MDU@._V1_.jpg,Dulquer,Salmaan,Unni,Mukundan,Namitha,Pramod,Sana,Altaf,,,
Hi I'm Tony,https://www.imdb.com/title/tt3885682/,tt3885682,Jean Paul Lal,"""Hi, I am Tony"" is a horror thriller based on happenings in a day in Bangalore. Sameer (Asif Ali) and Tina (Mia) elopes to Bangalore after their days of love. They live in a flat owned by ...                See full summaryÃ‚Â Ã‚Â»",https://m.media-amazon.com/images/M/MV5BNGFhMjc0YjAtY2RiMS00Y2E1LWJjMzMtZmMwN2ZmNTkxY2YzXkEyXkFqcGdeQXVyOTk3NTc2MzE@._V1_.jpg,Asif,Ali,Miya,George,Lal,Lenaa,,,,,
Manglish,https://www.imdb.com/title/tt3918600/,tt3918600,Salam Bappu,A fish auctioner's life changes after meeting a mysterious Jewish girl and his struggle to communicate with her in English.,https://m.media-amazon.com/images/M/MV5BYzJjZmRjNmYtYmQ3Yy00MzY4LTg1YWQtMzE3ZDJkYjBlMWUzXkEyXkFqcGdeQXVyMTEzNzg0Mjkx._V1_.jpg,Mammootty,Caroline,Bech,Tini,Tom,Srindaa,,,,,
